Agent_Code,Agent_Name
5102076,ARBOR INSURANCE GROUP
5102081,ARBOR INSURANCE GROUP
5102086,AARON WOLF T/A THE WOLF AG
5102087,"LINDSAY-SMITH AGENCY, INC."
5102090,EASTERN INSURANCE MGRS.LTD
5102091,"HERITAGE AGENCY, INC."
5102093,MCCAY CORPORATION
5102095,"POOR, BOWEN, BARTLETT &"
5102097,ASHBROOK INS.  SERVICES
5102098,STONE AND EDWARDS INS AGCY
5102123,ASSUREDPARTNERS OF
5102152,"ARMFIELD, HARRISON &"
5102232,SANDY SPRING INSURANCE
5102242,RIGGS COUNSELMAN MICHAELS
5102243,"MCGRIFF INS SERVICES, INC."
5102244,DEELEY INSURANCE GROUP LLC
5102245,HMS INSURANCE ASSOC INC
5102253,ALLIED NORTH AMERICA INS
5102254,ALLIANT INS SERVICES INC
5102276,MARTEL & ASSOCIATES INC
5102289,"WTW SOUTHEAST, INC"
5102290,SCHOENFELD INSURANCE ASSOC
5102291,CONSOLIDATED INSURANCE +
5102298,FIRST NATIONAL INSURANCE
5102303,USI INSURANCE SERVICES LLC
5102318,"MCGRIFF INS SERVICES, INC."
5102319,BB&T CARROLL COUNTY INS
5102464,"R.A. SAUL AGENCY, INC."
5103002,J.S. BRADDOCK AGCY
5103003,"PAUL HERTEL AND CO, INC."
5103004,BENEFICIAL INSURANCE SERV
5103005,"PAUL HERTEL AND CO, INC."
5103007,"WILLIAM A. GUM, INC."
5103008,"KECKLER & HEITEFUSS, INC."
5103009,"I.M.LONG, DIV. OF KECKLER"
5103010,FEINERMAN INS. AGENCY
5103011,THE LOOMIS COMPANY
5103012,WHITFORD INSURANCE
5103015,CARLETON INSURANCE AGCY
5103018,MCCAY CORPORATION
5103019,MCCAY CORPORATION
5103022,BOYARIN HOURIGAN BLUNDELL
5103025,"CO-OP AGENCY, INC."
5103026,"HOGG ROBINSON OF PA, INC"
5103027,THE MORRISSEY AGENCY
5103029,ROBERT C. LEWIS INSURANCE
5103031,COMMERCE INSURANCE AGENCY
5103032,AMERICAN FINANCIAL NETWORK
5103033,ROBERTS INSURANCE AGENCY I
5103034,ROBERTS INSURANCE AGENCY I
5103035,J.A.MAURER & ASSOC. INC.
5103036,INSURANCE SPECIALTIES
5103038,"VANDINE'S INS. SHOPPE, INC"
5103039,RHODES FINANCIAL SERVICES
5103040,THE LOOMIS COMPANY
5103048,ASHMEAD INS ASSOC INC
5103049,HERSHEY & GIBBEL
5103050,"SAMUEL MONTGOMERY,JR, INC"
5103051,"ASSOCIATED INS.CENTERS,INC"
5103052,RAY N. WILEY AGENCY INC.
5103053,"MAURER & ASSOC., INC."
5103055,JAMES PETER HENDERSON
5103056,DIGIACOMO AND ASSOC. INC.
5103058,"AGENTS CONSOLIDATED, INC."
5103060,BEST INSURANCE AGENCY
5103061,INSURANCE OFFICE
5103063,USI INSURANCE SERVICES LLC
5103100,"UNIVEST INSURANCE, INC."
5103101,BOWIE INS GROUP INC
5103102,WILLIS OF MARYLAND INC
5103103,WETZEL & LANZI INC
5103104,SARATOGA INS BROKERS INC
5103105,BB&T INS SERVICES/MD
5103106,BB&T INS SERVICES/MD CL
5103107,AON RISK SERVICES OF
5103108,FIRST NATIONAL INSURANCE
5103109,"RSC INSURANCE BROKERAGE,"
5103110,RSC INSURANCE BROKERAGE
5103111,MARSH & MCLENNAN AGENCY
5103112,USI INSURANCE SERVICES LLC
5103113,THE HILB GROUP OF MD LLC
5103114,MARSH & MCLENNAN AGENCY
5103115,BLUE RIDGE RISK PARTNERS
5103116,INSURANCE OFFICE OF
5103117,"ECBM, LP"
5103118,NORMAN-SPENCER MCKERNAN
5103119,PACIFIC SURETY INSURANCE
5103121,WILLIS OF MARYLAND INC
5103122,SEUBERT & ASSOCIATES INC
5103123,USI INSURANCE SERVICES LLC
5103124,"HERMAN E. WEALCATCH, INC"
5103125,ICI MUTUAL INS BROKERS INC
5103127,HOGANS AGENCY INC
5103128,ASSUREDPARTNERS OF
5103129,UNITED STATES INSURANCE
5103130,M.A. CHENAULT INSURANCE
5103131,PSA INS INC & FINANCIAL
5103132,"HODGE,HART & SCHLEIFER INC"
5103133,WORLD INSURANCE ASSOCIATES
5103134,"AVON DIXON, AN ALERA GROUP"
5103135,HANOVER SPECIALTY INS
5103136,SANDY SPRING INSURANCE
5103137,RICHARDSON INSURANCE GROUP
5103138,THE HILB GROUP OF MD LLC
5103139,"THE JACOBS COMPANY, INC."
5103140,BURNS & WILCOX LTD
5103141,INTEGRITY FIRST CORP.
5103142,MAGUIRE INSURANCE AGENCY
5103143,"FOX POINT PROGRAMS, INC."
5103144,THE ASSOCIATED AGENCIES
5103145,"CONTRACTOR'S SERVICES, INC"
5103146,RISK PLACEMENT SERVICES
5103147,"DASH & LOVE, INC"
5103151,"JOHNSON, KENDALL & JOHNSON"
5103153,LIBERTY FINANCIAL SERVICES
5103154,"RBLA OF PA, INC."
5103155,WILLIS OF PENNSYLVANIA INC
5103156,"MAURY, DONNELLY & PARR"
5103159,"THE SELZER COMPANY, INC."
5103161,COHENS INSURANCE AGENCY
5103162,HOCKLEY & ODONNELL INS
5103163,"JOHN D. MOTEN, INC"
5103165,BIDDLE & COMPANY INSURANCE
5103169,BODY-BORNEMAN ASSOCIATES
5103175,HARTZELL INS ASSOCIATES
5103176,USI INSURANCE SERVICES LLC
5103177,VW BROWN INS. SERVICES LLC
5103178,ARTHUR J GALLAGHER RISK
5103179,USI INSURANCE SERVICES
5103180,POTOMAC BASIN GROUP ASSOC.
5103184,KLEIN AGENCY LLC
5103185,HUNTINGTON T BLOCK INS.
5103187,KLEIN AGENCY LLC
5103188,HUB INT'L MIDWEST LTD
5103189,"MCGRIFF INS SERVICES, INC."
5103190,"ECBM OF MARYLAND, INC."
5103192,HUB INT'L MID-ATLANTIC INC
5103193,HUB INTL MID-ATLANTIC INC
5103195,HUNTINGTON T BLOCK INS
5103196,HUNTINGTON T BLOCK INS.
5103197,"HANNA, KREMER & TILGHMAN"
5103200,USI INSURANCE SERVICES LLC
5103201,ANDERSON & CATANIA SURETY
5103202,INSURANCE ADVANTAGE AGENCY
5103203,"INSURANCE ASSOCIATES, INC."
5103204,VW BROWN INS. SERVICES LLC
5103205,AVERY W. HALL INSURANCE
5103206,BRITTINGHAM & WILLIAMS LLC
5103207,RFJL INSURANCE
5103209,"ARTHUR C HALL, INC"
5103210,BLUE RIDGE RISK PARTNERS
5103211,BLUE RIDGE RISK PARTNERS
5103212,"JLK, LLC"
5103213,"ALL RISKS, LTD"
5103214,LAYLINE RISK MANAGEMENT
5103215,COMMERCIAL RISK SOLUTIONS
5103216,"L & W INSURANCE, INC"
5103217,"LYONS INS. AGENCY, INC"
5103218,"PRATT INSURANCE, INC."
5103219,"MCGRIFF INS SERVICES, INC."
5103220,"MAURY, DONNELLY & PARR"
5103221,"JLK, LLC"
5103223,"MAURY, DONNELLY & PARR"
5103224,HUB INTL MID-ATLANTIC INC
5103225,LAND DESIGN INS GROUP
5103226,ADAMS INSURANCE AGENCY
5103227,THE ADVANTAGE GROUP T/A
5103228,"LYONS INS. AGENCY, INC"
5103229,TAYLOR PROFESSIONAL
5103230,MORAN INSURANCE
5103231,HANOVER SPECIALTY INS
5103232,CONSOLIDATED MARKETING GRP
5103233,"MCGRIFF INS SERVICES, INC."
5103234,RISK PLACEMENT SERVICES
5103235,VW BROWN INS. SERVICES LLC
5103236,HUB INTL MID-ATLANTIC INC
5103237,QUANTUM ASSURANCE INTL INC
5103238,QUANTUM ASSURANCE INTL INC
5103239,CBM INSURANCE AGENCY LLC
5103240,WOODHOME INSURANCE GROUP
5103241,LURAY AND ASSOCIATES INC
5103242,HUB INTL MID-ATLANTIC INC
5103243,MCCOOL INS & REALTORS INC
5103244,CBM INSURANCE AGENCY LLC
5103245,COMMERCIAL INS ASSOC INC
5103247,BARRETT INSURANCE GROUP
5103248,WOODHOME INSURANCE GROUP
5103249,BARRETT INSURANCE GROUP
5103250,INTEGRATED INS SOLUTIONS
5103251,INTEGRATED INS SOLUTIONS
5103252,GOOSEHEAD INSURANCE AGENCY
5103253,GOOSEHEAD INSURANCE AGENCY
5103254,GOOSEHEAD INSURANCE AGENCY
5103255,GOOSEHEAD INSURANCE AGENCY
5103256,GOOSEHEAD INSURANCE AGENCY
5103257,GOOSEHEAD INSURANCE AGENCY
5103258,BARRETT INSURANCE GROUP
5103259,BARRETT INSURANCE GROUP
5103260,BELLWETHER INS PARTNERS
5103261,BELLWETHER INS PARTNERS
5103262,BELLWETHER INS PARTNERS
5103263,BELLWETHER INS PARTNERS
5103264,LINDQUIST INSURANCE
5103265,LINDQUIST INSURANCE
5103266,LINDQUIST INSURANCE
5103267,BELLWETHER INS PARTNERS
5103268,RSC INSURANCE BROKERAGE
5103269,R & G INSURANCE ASSOCIATES
5103270,DAVID STUMP INS AGENCY INC
5103271,HOWARD W. PHILLIPS & CO.
5103272,HOWARD W. PHILLIPS & CO.
5103273,"MAURY, DONNELLY & PARR"
5103274,STILL CREEK INS LLC
5103275,LINDQUIST INSURANCE
5103276,HOWARD INSURANCE AGENCY
5103277,"EARLY, CASSIDY & SCHILLING"
5103278,SIMMS MATTINGLY INSURANCE
5103279,SIMMS MATTINGLY INSURANCE
5103280,CHARLES R GRANT INSURANCE
5103281,CHARLES R GRANT INSURANCE
5103282,IROQUOIS SERVICES
5103283,WHITTEN GROUP LLC
5103284,LONG & FOSTER INSURANCE
5103285,ALLIED PARTNERS INSURANCE
5103286,ALLIED PARTNERS INSURANCE
5103288,WINGMAN INSURANCE
5103289,ANCHORAGE INS MANAGEMENT
5103290,ANCHORAGE INS MANAGEMENT
5103291,CBIZ INS. SERVICES INC
5103292,CBIZ INS. SERVICES INC
5103293,WILLIS PERSONAL LINES LLC
5103294,"MCGRIFF INS SERVICES, INC."
5103296,SIMMS MATTINGLY INSURANCE
5103297,SIMMS MATTINGLY INSURANCE
5103299,HOWARD INSURANCE AGENCY
5103300,LINDQUIST INSURANCE
5103301,WILSON-OLIVER AGENCY INC
5103302,WILSON-OLIVER AGENCY INC
5103303,WILSON-OLIVER AGENCY INC
5103304,HANKOFF INSURANCE GROUP
5103305,HANKOFF INSURANCE GROUP
5103306,ASSUREDPARTNERS OF
5103308,MOODY & ASSOCIATES INC
5103309,"MAURY, DONNELLY & PARR"
5103310,"MAURY, DONNELLY & PARR"
5103311,MOODY & ASSOCIATES INC
5103312,MOODY & ASSOCIATES INC
5103313,MOODY & ASSOCIATES INC
5103315,VW BROWN INS. SERVICES LLC
5103316,"EARLY, CASSIDY & SCHILLING"
5103317,WOLF INSURANCE AGENCY INC
5103318,INSURANCE INC
5103319,RSC INSURANCE BROKERAGE
5103320,GOLDSBOROUGH IND INS SERV
5103321,GOLDSBOROUGH IND INS SERV
5103322,GOOSEHEAD INSURANCE AGENCY
5103323,VW BROWN INS. SERVICES LLC
5103324,WRIGHT-GARDNER INS INC
5103325,GOOSEHEAD INSURANCE AGENCY
5103326,GOOSEHEAD INSURANCE AGENCY
5103327,GOOSEHEAD INSURANCE AGENCY
5103328,GOOSEHEAD INSURANCE AGENCY
5103329,MAYER & STEINBERG INC
5103330,ALERA GROUP INC
5103331,CF O'CONNELL AND SONS
5103332,ARTHUR J GALLAGHER RISK
5103333,GOOSEHEAD INSURANCE AGENCY
5103334,GOOSEHEAD INSURANCE AGENCY
5103335,THE BOIZELLE INSURANCE
5103336,WRIGHT-GARDNER INS INC
5103337,INSURCHOICE A DIV OF NFP
5103338,WILLIAMS INSURANCE AGENCY
5103339,KAVIM GROUP INC
5103340,WRIGHT-GARDNER INS INC
5103341,ALLIED PARTNERS INSURANCE
5103342,GOLDSBOROUGH IND INS SERV
5103343,UNITED STATES INSURANCE
5103344,WOLF INSURANCE AGENCY INC
5103345,B F SAUL INSURANCE INC
5103346,HUB INTL MID-ATLANTIC INC
5103347,W RAY HUFF & ASSOCIATES
5103348,B F SAUL INSURANCE INC
5104001,VENTURE PROGRAMS INC.
5104002,VENTURE PROGRAMS INC.
5104003,VENTURE PROGRAMS INC.
5106213,FEDERAL INS FED. INC.
5106214,YOUNG & SIMON INC.
5107120,BOARDMAN-HAMILTON CO
5107273,DANSKIN INSURANCE AGENCY
5108049,"JOHN J. MCCLURE AGCY, INC."
5108276,"R.A. SAUL AGENCY, INC."
5108316,EDWARD F. HALDEMAN&ASSOC.
5109700,EMPLOYEE ACCOUNT-PHIL BR
5133333,VALLEY FORGE BRANCH OFFICE
5205213,UNKNOWN - Slapshot RI Fix
5206106,UNKNOWN - Slapshot RI Fix
5206119,UNKNOWN - Slapshot RI Fix
5206854,UNKNOWN - Slapshot RI Fix
5208000,UNKNOWN - Slapshot RI Fix
5209629,UNKNOWN - Slapshot RI Fix
5302464,UNKNOWN - Slapshot RI Fix
5400000,ST.LOUIS BRANCH OFFICE
5400109,THE CENTRAL TRUST BANK
5400128,ANDERSON HALL MARSH & CO.
5400169,C AND G MIDWEST INSURORS
5400185,LOGAN LAVELLE HUNT
5400189,LAVELLE INS AGCY INC
5400190,WALTER P. WALTERS AGENCY
5400946,INSURANCE ASSOCIATES
5400979,BOLEN-AMES INS AGCY INC
5401172,"UNIVERSAL, NAES-SCHINDLER,"
5401207,"UNIVERSAL, NAES-SCHINDLER,"
5401280,UNKNOWN - Slapshot RI Fix
5401362,ROY-L AGCY INC
5401378,"WELSCH, FLATNESS AND LUTZ"
5401384,AFFILIATED INSURANCE
5401409,NEC INSURANCE INC.
5401412,TUTOKY AGENCY
5401414,C AND G MIDWEST INSURORS
5401417,CHARLES M. MEYER
5401472,"C.M. BROWN & ASSOC.,INC."
5401473,INSURANCE STORE INC.
5401504,AFFILIATED INSURANCE
5401529,"O'HARE, SMITH & CONNELLY"
5401553,ISU/CORPORATE INS.MGMT.INC
5401559,ARTHUR J. GALLAGHER & CO.
5401560,"BERRY-LANDER INS SERV, INC"
5401561,GIBERSON-FOUTCH-WEBB AGCY
5401567,AGENTS INSURANCE SERVICE
5401570,"OLIVER & ASSOC., INC."
5401572,"WELSCH, FLATNESS & LUTZ"
5401574,"UNIVERSAL, NAES-SCHINDLER,"
5401575,C & G MIDWEST INSURORS
5401576,RONALD C. KRAUSE AGENCY
5401579,"BILL GHENT, INC."
5401594,BLAND & COMPANY INSURANCE
5401599,F.I.C. INSURANCE AGENCY
5401601,HEINSZ-SCHAEFER-RUFKAHR-
5401604,CHARLES W. REA INS. AG INC
5401605,MIDWEST INSURANCE EXCHANGE
5401607,"CALVIN ASSOC INS AGCY, INC"
5401609,DOBINSKY INSURANCE AGENCY
5401611,GERMANTOWN INSURANCE AGCY
5401614,BERNIE MORITZ INSURANCE
5401615,"DOWNING INS AGENCY, INC."
5401616,"B B B, INC   DBA/BOB"
5401617,"COLTON, DOWNEY AND HUBBARD"
5401619,"LATTA INSURANCE, INC."
5401621,EDWARD L. HAMPP AGENCY
5401622,"HERITAGE INS SERVICE, INC."
5401624,"REAGER-HARRIS, INC."
5401625,"DOWNS INS. AGCY.,INC."
5401627,THE WARREN GROUP
5401628,POWELL-WALTON-MILWARD INC
5401629,INSURANCE CONCEPTS OF STL
5401631,INSURANCE PLANNING AND
5401632,"B H & M, INC, DBA: BROWN,"
5401633,"CAEN,LEACH & MCLEAN INS."
5401635,W.E. WALKER COMPANY
5401636,RAYMOND M. NOBLE INS. AGCY
5401637,OLD COLONY INS SVC  INC.
5401638,"ASSOCIATED INS SVC, INC."
5401639,HENNESSY & ASSOCIATES
5401640,SOUTHERN IL UNDERWRITERS
5401641,F.I.C. INSURANCE AGENCY
5401642,F.I.C.REAL ESTATE AND
5401644,"INSURANCE CONSULTANTS, INC"
5401645,"J&T SERVICES,INC. DBA/"
5401646,LEE/O'KEEFE INS.AGCY.INC.
5401647,MIKE O'CONNOR & ASSOCIATES
5401648,GRAHAM & PEAT INSURANCE
5401650,"THE LEWIS INS. STORE,INC."
5401651,C.F.& H. INSURANCE ACY.INC
5401652,"MORGAN,TREVATHAN/GUNN INC"
5401655,THE LOCKTON INSURANCE AGCY
5401656,"PENCE INSURANCE AGCY.,INC."
5401657,"HOPPE INSURANCE AGCY,INC."
5401658,INSURANCE PLANNING AND
5401659,"C.F.& H. INS.AGENCY, INC."
5401661,RONALD W. MILLER
5401662,NORBERT A. BUTZ INS AGCY
5401663,MAASBERG INSURANCE &
5401665,INDEPENDENTS AGENTS OF
5401667,SNYDER & SNYDER AGENCY
5401668,R T INSURORS
5401669,AFFILIATED INSURANCE
5401672,PEORIA GENERAL INSURANCE
5401675,ANDERSON HALL MARSH AND CO.
5401676,BREESE-WERTH INS. AGENCY
5401677,OLD COLONY INS. SERV. INC.
5401678,GARY R. JONES & ASSOC.INC.
5401679,ADRIAN N. BAKER & CO.
5401682,TYLER & YOUNG INS. AGENCY
5401683,"MEEKS, BOEHME & ASSOC. INC"
5401684,INSURANCE STORE INC.
5401685,"P.W.M. OF LOUISVILLE, INC"
5401686,OLD COLONY INS. SERV. INC.
5401687,"SCHELLER INS. AGCY, INC."
5401688,LEWIS INS STORE OF URBANA
5401689,"MORGAN,TREVATHAN & GUNN,"
5401690,"TRUCKENMILLER, M.R. & ASSO"
5401691,"FUTURE SECURITY, INC."
5401692,FISCHER INSURANCE
5401693,"CLARKSON, ROBERT H."
5401694,VAN METER INSURANCE
5401695,HEUVELMAN/WOHLBERG
5401696,CLYDE P. KLUMP AGENCY
5401697,VAN METER INS OF OWENSBORO
5401698,"NELSON INSURANCE AGCY, INC"
5401699,P.W.M./RICE INSURANCE
5401701,GENE E. WILLS INSURANCE
5401702,"HERITAGE INS. SERVICE, INC"
5401703,"BENE KELLY INS AGENCY, INC"
5401704,CLAYTON HANLEY INSURANCE
5401705,LARRY W ESHELMAN INS AGCY
5401706,"YOUNT INS AGENCY, INC"
5401707,"RHEAMS INS SERVICES, INC"
5401708,BLAND & COMPANY INSURANCE
5401709,"HERITAGE INS SERV, (CNA)"
5401710,INDEPENDENT AGENTS OF
5401711,"INSURAMAX, INC."
5401712,"CLARKSON, ROBERT H."
5401714,"RYAN INSURANCE, INC"
5401715,"HARRIS & OLIVER, INC"
5401717,CLARKSON-CLAYTON INS AGCY
5401718,"REDEL INS AGENCY, INC"
5401719,"YATES & ASSOCIATES, INC"
5401720,"MCKELVEY & ASSOCIATES, INC"
5401721,INDEPENDENT BROKERS AGENCY
5401722,TOM LEASE INSURANCE
5401723,"HERITAGE INS SERVICE, INC."
5401724,VAN METER INS OF LEXINGTON
5401725,"REAGER-HARRIS, INC."
5401727,BLB INSURANCE AGENCY
5401730,ATL INSURANCE GROUP
5401731,THE DANIEL & HENRY COMPANY
5401734,AL JONES INSURANCE AGENCY
5401735,DILLS INSURANCE
5401736,HAWKINS & KEITH INS AGENCY
5401742,COLLINS INS AGENCY INC
5401743,CHILTON INS AGENCY INC
5401744,COMER & POLSTON INS INC
5401750,BESUDEN INSURANCE AGENCY
5401752,RUSS GRITTON & ASSOCIATES
5401753,ROBBIE MILLER INSURANCE
5401759,REED BROTHERS INS AGCY INC
5401766,HARRIS INSURANCE
5401767,"OWENSBORO INS AGENCY, INC."
5401770,INSURANCE MARKETING GROUP
5401771,DANIEL E. ALLEY
5401783,ANDY ANDERSON INS AGCY INC
5401784,CHARLES L. CRANE AGENCY CO
5401785,ANDY ANDERSON INS AGCY INC
5401786,"CAEN,LEACH & MCLEAN INS"
5403488,"CENTRAL INS & BONDING, INC"
5404212,INDEPENDENTS AGENTS OF
5404251,VANDIVER-ROTH-FROMENT-
5404403,"CURNEAL & HIGNITE INS, INC"
5404413,MILLER & SCHOLTZ INS AGCY
5404415,PEDIGO-LESSENBERRY INS
5404425,MAUZY & ASSOC INC
5404428,"GORDON,KAUFMAN & KLEIN INS"
5404439,WHITAKER-VENCILL ASSOC INC
5404450,ACTION INS AGCY INC
5404459,TRI-COUNTY INS INC
5404463,ACORDIA OF EASTERN KY
5404472,"HYLAND, BLOCK &"
5404480,COMMERCIAL INSURANCE ASSOC
5404482,FRENCH CLINE INS AGCY INC
5404493,"KENTUCKY INS ASSOC., INC."
5404494,"HARRIS & HARRIS OF KY, INC"
5406240,DURHAM & DEMAREE INS AGCY
5408134,UNITED INS SVCE INC
5408135,HARRY R GRIMES INS AGCY
5409185,WILFRED C. EILERS
5409700,EMPLOYEE ACCTS-ST.LOUIS BR
5500000,SYRACUSE BRANCH OFFICE
5500002,SYRACUSE QUOTE PROSPECTS
5500031,"JOHN R ZONGRONE AGCY, INC."
5500038,"EMERLING, FLOSS, MURPHY"
5500048,MARSHALL & STERLING
5500051,JAMES S SULLIVAN -SYRACUSE
5500066,WHITMAN-DAKIN AGENCY INC.
5500068,HELSMOORTEL-THORNTON
5500072,THE OAK AGENCY
5500082,"THE KELLER GROUP, INC"
5500118,SUNMARK FEDERAL CREDIT
5500146,"GARRITY AGCY., INC"
5500244,"GREAT NORTHERN ASSOC.,INC."
5500282,"H.A. LEONELLI AGENCY, INC."
5500304,"CAPITAL BAUER INS AGY,INC"
5500328,SUTTON & TARANTINO INS
5500339,UNKNOWN - Slapshot RI Fix
5500376,A.T. ARMSTRONG CO.
5500381,"LAWRENCE A. QUILTY, INC."
5500405,CAMPBELL-STEELE & STONE
5500481,KING-CLARK COMPANY INC.
5500538,KRANK INSURANCE AGENCY
5500554,MAXWELL-MANEY AGENCY INC.
5500563,LITWIN CASTLE & CHRIST
5500571,ANCHOR SECURITY INSURANCE
5500613,MARSHALL & STERLING
5500683,MCPHILLIPS WOOD AGENCY
5500837,C.H. MCNALLY & SON
5500843,"THE VALLEY GROUP, INC"
5500847,DONALD B. DEDRICK AGCY
5502016,THE OAK AGENCY
5502019,SCHUYLER-GREEN AGENCY
5502031,"HENRY & SHEPARD, INC."
5502041,MICHAEL MANGI & SON AGCY
5502042,PAUL C. IACONA AGENCY
5502043,"MATTHEWS, BARTLETT &"
5502047,"LUCAS & DAKE CO., INC."
5502048,FIRST NIAGARA RISK MGT INC
5502054,USI INSURANCE SERVICES LLC
5502056,"ONEGROUP NY, INC."
5502063,SPRAGUE AND KILLEEN INC
5502065,STANLEY J. BARANELLO AGCY
5502066,DOMINICK FALCONE AGENCY
5502118,CROWLEY INSURANCE AGENCY
5502129,MARSHALL & STERLING
5502130,IVES-JOHNSON AGCY
5502135,ARNOLD APPLEBAUM AGCY
5502138,THE WALDEN AGENCY
5502143,LIVERPOOL ASSOC INS AGCY
5502144,"TEACH,RYAN &CABLE AGCS INC"
5502151,ENB INSURANCE AGENCY INC.
5502157,FRAGOMENI ASSOCIATES
5502158,"THE SCOTIA AGENCY, INC."
5502159,CROWLEY INSURANCE AGENCY
5502161,CROWLEY INSURANCE AGENCY
5502164,"F.W. MYERS & CO., INC"
5502172,"LADD'S AGENCY, INC."
5502178,SAVITCH AGENCY
5502179,AMSURE
5502185,THE WILLIS E KILBORNE AGC
5502187,FRANK H. REIS INC
5502189,DEPEW & SCHETTER AGCY INC
5502190,GENE DONAHUE AGCY INC
5502191,KRAFT INSURANCE AGENCY
5502193,KRAFT INSURANCE AGENCY
5502194,"ROSS, STEPIEN & KADEY INC"
5502198,"ROSS, STEPIEN & KADEY, INC"
5502199,"ROSS, STEPIEN & KADEY INC"
5502200,MCMANUS-TESSITORE AGCY INC
5502204,"DEFRANCO AGCY,DIV OF ROTH"
5502205,NEW HACKENSACK AGENCY INC
5502206,MARSHALL & STERLING
5502207,HICKEY-FINN & CO INC
5502208,"FRANK H. REIS, INC"
5502209,"DEANGELO AGCY., INC."
5502210,SPRAGUE & KILLEEN INC
5502211,"HAYLOR, FREYER & COON INC"
5502213,NACKLEY AGCY INC
5502217,"THE VALLEY GROUP, INC."
5502219,RIEDMAN CORPORATION
5502220,"PARDEE'S AGENCY, INC."
5502222,PILAROSCIA AGCY INC
5502223,KEN-TON AGCY INC
5502224,DONALD L HOUCK AGENCY INC
5502225,UNKNOWN - Slapshot RI Fix
5502226,"MARSHALL & STERLING, INC."
5502228,"ANDOLINA INS.AGENCY, INC."
5502229,ELZER AGCY INC
5502230,G-N AGCY INC
5502231,"LAWLEY SERVICES, INC."
5502234,HORTON INSURANCE SERVICES
5502235,"STAHLKA AGENCY, INC."
5502238,"WALRATH, CORNWELL & RILEY"
5502239,FRAGOMENI ASSOCIATES
5502240,SPORTSMENS INS AGY PLAN
5502241,R.G. WRIGHT AGCY INC
5502244,"THE VALLEY GROUP, INC."
5502245,FRANK H. REIS INC
5502247,SUNMARK FEDERAL CREDIT
5502249,"JAMES V. CLUNE AGENCY, INC"
5502250,HEDLEY BROOK AGCY INC
5502256,REGIONAL VALLEY AGCY INC
5502260,AFFORDABLE MCLAUGHLIN
5502262,AFFORDABLE MCLAUGHLIN
5502281,"GORDON W.PRATT AGCY.,INC."
5502282,"P.W. WOOD & SON,INC."
5502283,"P.W. WOOD AND SON,INC."
5502288,COTTERILL AGENCY INC
5502289,"STAHLKA AGENCY, INC."
5502290,MARSHALL AND STERLING INC
5502291,THE WALDEN AGENCY
5502292,"BUSINESS PLAN MGMT,INC"
5502295,LIVERPOOL ASSOC INS AGCY
5502296,LIVERPOOL ASSOC INS AGCY
5502300,"ROSS, STEPIEN & KADEY, INC"
5502302,"THE VALLEY GROUP, INC."
5502303,"THE MERRELL-BENCO AGCY,INC"
5502304,ENB INSURANCE AGENCY INC.
5502315,"LADD'S AGENCY, INC."
5502316,"KALLMAN INS. AGENCY, INC."
5502317,FRALEIGH & RAKOW INC.
5502320,FRAGOMENI ASSOCIATES
5502322,"WELLER-MARCIL & GRECO, INC"
5502324,"PARIS KIRWAN ASSOC., INC."
5502325,"MORGAN-FOSTER AGENCY, INC."
5502327,REDDY BROTHERS AGENCY INC.
5502329,"LAWLEY SERVICES, INC."
5502330,ENB INSURANCE AGENCY INC.
5502331,"CAPITAL BAUER INS AGY, INC"
5502332,UNKNOWN - Slapshot RI Fix
5502333,CROWLEY INSURANCE AGENCY
5502335,"RALPH V. ELLIS, INC."
5502336,"THE EVANS AGENCY, LLC"
5502337,THE PARTNERS ELLIS-EDSON-
5502338,"STAHLKA AGENCY, INC."
5502339,"STAHLKA AGENCY, INC."
5502340,MARSHALL & STERLING
5502341,FRANK J. ACCARDO
5502342,JAMES H. HAMILL
5502343,"HOOEY, INC."
5502344,HUMPHREY & VANDERVOORT
5502345,TABOR AGENCY INC
5502346,SCHMITT & KRAFT INC
5502347,"DUNLAP & BAJAK, INC"
5502348,JOHN G BERGER INS AGCY INC
5502349,MANNO SERVICE CORP.
5502352,FIRST NIAGARA RISK MGT INC
5502353,"MARSHALL & STERLING,INC."
5502356,"CAPITAL BAUER INS AGY,INC"
5502357,"ROSS,STEPIEN & KADEY, INC"
5502358,STEVENS VAN DE BOGART INC.
5502359,"DELMONICO ASSOCIATES, INC"
5502360,FINGER LAKES PARTNERS INS
5502361,ROSE INSURANCE AGCY
5502365,"ROSE, SHEA ASSOCIATES"
5502366,BAILEY & HASKELL ASSOC INC
5502367,"STAHLKA AGENCY, INC."
5502372,BROWN & BROWN EMPIRE STATE
5502374,USI INSURANCE SERVICES LLC
5502375,DOMINICK FALCONE AGENCY
5502377,"L.R. FRANK & ASSOC., INC."
5502380,FIRST NIAGARA RISK MGT INC
5502381,"AURORA, INC."
5502382,"HOOEY, INC."
5502383,LAWRENCE UNITED CORP.
5502384,"AURORA, INC."
5502385,"CAPITAL BAUER INS AGY,INC"
5502386,R. J. BATTAGLIA
5502388,"HAYLOR, FREYER & COON, INC"
5502389,"FULLER AND O'BRIEN, INC."
5502392,FRAGOMENI ASSOCIATES
5502393,FRAGOMENI ASSOCIATES
5502394,DESIMONE AGENCY D/B/A
5502395,"THE DEVINE AGENCY, INC."
5502400,SUNMARK FEDERAL CREDIT
5502402,ROBERT ALAN AGENCY INC
5502403,COMMUNITY INSURANCE
